tweet_id,user,created_on,tweet_text,fav_count,user_description,user_verified,user_follower_count,is_retweet,hashtags
1387491722544881665,PRASADS52562145,2021-04-28 19:39:39,"The biggest obstacle Western Vaccine companies observed when NaMo decided to ship free vaccines to needy countries.

They were shattered! 

And then anti-vaccine lobby of India tried best to vilify Indian vaccines to bring entry of western ones. 

#MakeInIndia hit them bad!",0,,False,120,1,[]
1387491722662486017,IsaiahMitch_tx,2021-04-28 19:39:39,"And here is a link to the document showing how much money each school system gets:
#txlege #txed 
https://t.co/LnrKfZf8n5",0,Reporter and retired burgerflipper @TheTexanNews. — imitchell@thetexan.news,False,138,0,"['txlege', 'txed']"
1387491722951725057,KikuchiFujimot0,2021-04-28 19:39:39,"CRACKDOWN—Chief minister Yogi Adityanath sent a harsh message to his UP🇮🇳 state hospitals: keep your mouth shut about oxygen #COVID19 crisis or face action—tells police heads to crack down on hospitals that cite any oxygen shortage or complains to media.🧵
https://t.co/FIJrkFfM1h https://t.co/c1XTeaFueK",0,,False,10,1,[]
1387491722951893001,nola_geurl,2021-04-28 19:39:39,"If you need a refresher on Fruity G’s connection to Russian-linked Ukrainian operatives, disinformation related to Hunter Biden, and Sen. Ron Johnson’s conspiracy theories, @rgoodlaw and I’ve got you here https://t.co/yOkZBQnUTS",0,WriterArtist'Bookish'LoverOfAllBeautyInside&OutPeacemongerSocialJusticeAdvctBlackLivesMatter*AllOpinionsWords&ImagesMyOwn/Rt&favs exceptns MbarrettWriting&Art,False,4594,1,[]
1387491723161522180,GrabowskiFran,2021-04-28 19:39:39,"These vaccines symbolize hope. A modern miracle of science. I chose to get vaccinated - not for myself - but for my family, my friends, for those with chronic health conditions, for all Michiganders. There is a light at the end of the tunnel, and we will get there. Together.",0,,False,71,1,[]
1387491723190751233,SQL_Canuck,2021-04-28 19:39:39,@LouiP11913 @sukhishima @Messy_Jessie1 @Liz_Wheeler The masks do you know doesn’t get spread? An eradicated virus. You know how we eradicate virus’? When we all take a vaccine.,0,,False,36,0,[]
1387491723182493696,KevinCa97949171,2021-04-28 19:39:39,UK govt tenders suggest London could secretly be preparing for lockdowns to last until at least 2022  https://t.co/IDq3pYBteY #,0,"I'm a musician, writing background music for TV/film and music libraries. Also like to play my guitar at local jams/sessions around Camden area.",False,11,1,[]
1387491723211808774,ian86304231,2021-04-28 19:39:39,"@SpokespersonCHN @gZclW78FYo7XYMO Hua Chunying 华春莹 your country lie to the world about covid-19    Deaths:3,157,719
what a joke china are",0,nothing,False,0,0,[]
1387491723388071937,bobbybeardo,2021-04-28 19:39:39,"Lesson here. If you are casual with the law, don’t come within a mile of Keir Starmer. 

Boris Johnson is in trouble. 

And for the first time, I think there might be some consequences. 

#LiarLiar
#PMQs",0,"Beardy, sweary Geordie Homo, close to 60 which makes me Ancient in Gay Years",False,1980,1,[]
1387491723517915136,AlokJai65975914,2021-04-28 19:39:39,"The ""fact checkers"" are paid by the groups/industries they are supposed to be fact-checking or are just completely incompetent and biased.

Still think the media is not lying to you?

https://t.co/cKpkKumdKi",0,i am proud Hindu & i am not secular but unfortunately in my nation many stupid so called self intellectual infected  Secular HIV Positive n fool other innocent,False,767,1,[]
1387491723652308993,MartinS43830915,2021-04-28 19:39:39,Boris Johnson told Sir James Dyson by text he would 'fix' tax issue - our story this morning ...  https://t.co/refq1Hwn1A,0,,False,6,1,[]
1387491723689988100,stormstatsguy,2021-04-28 19:39:39,@simsy1977 I know of quite a few people who haven’t felt well at all... after getting their vaccine/gene therapy shot!,0,Say no to “The Great Reset”. God keep our land glorious and free!,False,202,0,[]
1387491723941658628,AdvocateCal,2021-04-28 19:39:39,"Boris Johnson called #MajorSleaze at #PMQs. 
To be fair, he's more of a General Corruption. 🤔 https://t.co/pXDcGgcqYH",0,,False,1115,1,"['MajorSleaze', 'PMQs']"
1387491724071608324,dbble5,2021-04-28 19:39:40,Young people need to understand they are getting the vaccine to stop the transmission and possible subsequent mutation of the virus. It’s not just about personal risk it’s about community risk.,0,"#theResistance #womansmarch @maddow #BlackLivesMatter, Biden/Harris",False,4900,1,[]
1387491724247724033,fizgerxald,2021-04-28 19:39:40,"#Verified #Oxygen Resources for #Covid - Pan India 🇮🇳
Share ASAP! 
▶️ Delhi ~
1). Javed Ahmed - 9808822111
2). Mohd Umair - 9990257447

▶️ Lucknow ~
1). Vasu Gas - 9044430619
2). Shubham Oxygen - 9415548499
3). Pratham Entrp - 7235807158
#Covid19IndiaHelp #oxygen #CovidSOS",0,khair,False,1269,1,"['Verified', 'Oxygen', 'Covid']"
1387491723769794569,niftyfire747,2021-04-28 19:39:39,My local hospital just texted me to let me know I'm eligible for the Covid shot. Do you think I'm going to get it?,0,Anarchists are the only adults in the room ⬛🟨 #btfsttg I reserve the right to ridicule your beliefs 🖕😎🖕,False,1415,0,[]
1387491724570763266,PlanetQueenAGj,2021-04-28 19:39:40,waiting for bestie to eat and get his vaccine p2,0,not impersonating ! ari/nicki stan acc,False,170,0,[]
1387491724457615364,WitchesFor,2021-04-28 19:39:40,"Fully vaccinated adults 65 years and older were 94% less likely to be hospitalized with COVID-19 than people of the same age who weren't vaccinated, new CDC data shows. https://t.co/KI0MHPB0Mf",0,WITCHES FOR #UBI- Editor at The @PeoplesBasics - #GND #M4A #BLM #Permaculture Farmer- Humanist- Witch-Mud- #WFPB- Autonomous Psychic Entity-Texas -We/She/Her,False,3099,1,[]
1387491724566667267,JimAtTheRez,2021-04-28 19:39:40,"Remember as you read the new, bombshell New York Times Cuomo nursing home investigation that President Biden and VP Harris are ignoring the weekly COVID calls with governors, and instead allowing Andrew Cuomo to lead them.

They know what he did. And yet.

https://t.co/vvBCDdkl1y",0,"God, country, family, others, then self. I am blessed by God w/a wonderful family & friends.  I also love all things Ole Miss. My favorite job: Granddad(PopPop)",False,311,1,[]
1387491723878744065,RobertBeavis,2021-04-28 19:39:39,"Is it me, or has the Government now scrapped the Covid Tier levels 1 - 5 and replaced them with the new Covid Tyranny  levels 1 - 2030?
#changePoliticsForGood
#NoNewNormal
#NoVaccinePassports
@reformparty_uk
@reformukwales
@ReformUKScot https://t.co/d3oetkyJgQ",0,"Prospective Senedd Candidate for Reform UK (Blaenau Gwent).
'I prefer dangerous Freedom over peaceful Slavery'....Thomas Jefferson",False,988,0,[]
1387491724788998145,Norway4Trump,2021-04-28 19:39:40,"READ!!!
In my emergency department work, I have never seen a patient sick with COVID-19; I have seen some positive PCR tests in asymptomatic people, and watched people be imprisoned in their own homes and isolated from family and friends. https://t.co/t3m2TfROMg",0,"http://Parler.com/profile/MrNorway
IFBP!✝&MedicVet•Med•Journalist•Politician(ret)•Phil•NatScient.•#America•#Norway•#ProLife•AntiMarxism•#MAGA•#USA Fan&Norway•♂",False,3571,0,[]
1387491724826529792,pathak906,2021-04-28 19:39:40,@chetan_bhagat Why are people objecting to the Pfizer vaccine coming to India? If someone is rich enough to pay Rs ?? for a shot why stop him or her? Let them sign a legal document that says neither Pfizer nor GoI will be responsible if they have a reaction since it has not been tested here.,0,"love me for what i am,not for what u can convert me into,
God has made me imperfect,
n i love being God's imperfect child.",False,33,0,[]
1387491725007065089,MarketPredicts,2021-04-28 19:39:40,JUST IN 🚨 Florida has officially banned vaccine passports — the Bill passed 76-40.,0,,False,50,1,[]
1387491724923052038,kumar3798,2021-04-28 19:39:40,Pfizer wanted liability exemption from side-effects. Pfizer refused to conduct mandatory bridge trial. Pfizer requires storage chain at -25°C that India lacks. Pfizer is demanding state assets as collateral in developing countries. Pfizer is spending huge money on PR &amp; lobbying. https://t.co/sjKTXtj5WH,0,"A True Admirer of D selfmade Superstar @akshaykumar , #FilmFanatic, #ContentWriter #Blogger, #Foodie, Luv HITMAN @ImRo45 

http://www.bethevoice24.wordpress.com",False,1498,1,[]
1387491725233491973,KLMhatesBrexit,2021-04-28 19:39:40,"Just a small thing Boris Johnson said at PMQs that he'd made tougher sentences for sexual offenders in his time as PM. He hasn't there has been absolutely no sentence change since he became PM,  but I look forward to him backing all of our proposals to do so.",0,STAY HOME SAVE LIVES #FBPE - hate lies in politics and there’s way too many of them,False,2356,1,[]
1387491725237792768,RalphWOlly,2021-04-28 19:39:40,"Trial by media. I’ve never know anything like it. The MSM have been trying to collapse the Boris Johnson gov since the 2019 GE. People of the UK, vote Conservative in May, and let’s show the #ScumMedia that we love our PM. The MSM will NOT win this.",0,"Happy to criticise or agree with honest views. Love BORIS, love my country and voted for BREXIT. Love all dogs! Hate animal cruelty! NO D/M’s",False,6471,1,[]
1387491725338423300,Nukegirl82,2021-04-28 19:39:40,"By July 2020, Cuomo knew 9,739 nursing home residents died in NY - or approximately 35% of all NY COVID deaths. He suppressed that info, instead claiming it was 21%. He continued suppressing it for months, during book tour. Stunning new NYT investigation: https://t.co/cRtFl4O3ga",0,"Catholic, mommy, USN vet 🇺🇸 (MMN), I glow in the dark ☢️ Never stop learning & growing.",False,434,1,[]
1387491725317451783,MahonePauline,2021-04-28 19:39:40,"Big Pharma is immune from civil liability. They can market their COVID products however they so choose, and you have no recourse if your result is not as good as advertised.

Keep that in mind when you turn on the teevee &amp; see the latest directives from CDC/FDA/BigPharma cartel",0,,False,402,1,[]
1387491725552324609,cjtudor,2021-04-28 19:39:40,@Place_Land_Art My dad suffered a stroke and died after his AZ vaccination. Just four days later my mum went for her first Pfizer jab. That takes a courage and selflessness these protestors will never understand.,0,Sunday Times bestselling author. Disturbingly cheery. Stephen King said I 'rock'. THE BURNING GIRLS is out NOW! Rep @agentmilburn.,False,15081,0,[]
1387491725829042177,danXthrall,2021-04-28 19:39:40,Before I die of the Magic Johnson AIDS I will livestream my farewell.,0,Rock and Roll Dream Shaman,False,703,0,[]
1387491725606854656,skrohde,2021-04-28 19:39:40,"@POTUS Please share the United States’ surplus COVID-19 vaccine doses with low-income countries. If the vaccine isn't everywhere, this pandemic isn't going anywhere. #ONEWorld https://t.co/AfcjyhxHGa",0,"Moms Demand Action volunteer, activist, #ERANow, Climate change now, endangered species matter, clean air & water 4 life, we are all connected, #VotingMatters",False,398,0,[]
1387491725925666818,stephanie_fbpe,2021-04-28 19:39:40,"Lindsay Hoyle is a disgrace, he just sits there as Johnson misleads, lies, avoids the question and bamboozles us with utter bullshit, this speaker is not good enough, he has to go along with the PM #PMQs",0,"Committed European, #Indyref2, 3.5%, #FBPE #FBPEGlobal #Rejoiner, 2 kids, a hubby and one dog in sunny Scotland🥰",False,7089,1,[]
1387491725942214658,TheGMan_2021,2021-04-28 19:39:40,Calgary - phase 2 (pfizer) - Safeway West Hills Towne Center has some appointments TODAY 🚨🚨 and this week https://t.co/qQXJAslNCB #yyc #abvax #COVID19AB https://t.co/ppQmdEFccV,0,Hey how are you today? You used to know me before but now I'm getting a fresh start!,False,270,1,[]
1387491725774524418,laurie_wagner,2021-04-28 19:39:40,To be expected but fairly sure only Republicans will be receptive at this point.,0,2 years Living in Eastern Europe informs my worldview and why amplifying Russian bots will get you blocked. KHive from the beginning and all the way!,False,476,0,[]
1387491726080815104,Do_Good_Stuff,2021-04-28 19:39:40,"Newsflash: covid lasts for more than 3 days

This is a policy fail if ever there was one

#PaidSickDaysNow #AnotherFordFail",0,Advocate | Changemaker | Proud🇨🇦 Making it count every day w grace & persistence. No patience for stupidity. No tolerance for ignorance. ~Tweets are mine,False,386,1,"['PaidSickDaysNow', 'AnotherFordFail']"
1387491726101725187,alyse_always,2021-04-28 19:39:40,Atlanta should put the vaccine in a hookah if they really want everyone to get it.,0,KSU | 478| She/Her/Shawty,False,1385,1,[]
1387491726214918147,VakilRubin,2021-04-28 19:39:40,"For those struggling to log in to COWIN, even if you do, it may not amount to much. Vaccine makers don't have stock to sell to state govts + pvt hospitals. They still have to meet their commitments to the Centre, which they are barely able to.",0,"Avid reader, Lawyer, aspiring Member of Parliament",False,544,1,[]
1387491726265364483,BanffRachel,2021-04-28 19:39:40,"Everyone is equal, but the vaccinated are more equal than others? 

How does a vaccine passport help anyone? Black residents of Chicago have the lowest vax uptake rate. Are these incentives aimed at them, or another group? 

Who is profiting from this scheme?

Such a disaster 🤦‍♀️",0,Pissed off mom in middle America. Save the kiddos. No more lockdowns. #thecureisworsethanthedisease #furiousmom🌸,False,71,1,[]
1387491726332334083,sofusa16,2021-04-28 19:39:40,To be clear: The Covid vaccines work - vaccinated people won't die or be hospitalized. But vaccines may not entirely prevent transmission. You get vaccinated for yourself. You wear a mask for *others* who may not be immunized. It isn't complicated &amp; there are NO sides to choose!,0,| she/her/hers | cancer immunology at UCSF | #blm #systemchangenotclimatechange,False,202,1,[]
1387491726462488576,feraljokes,2021-04-28 19:39:40,"imagine getting vaccine advice from joe rogan, whose entire show is summed up in these 20 seconds:

https://t.co/cN2RYAyXO1",0,Host @PodDamnAmerica @WhyYouMadPod. Decorated 🏅Pizza Delivery🎖 Serviceman. Homeland Security's Comics To Watch.,True,41169,1,[]
1387491726705795073,our_science,2021-04-28 19:39:40,"At the beginning of the year, many people in India thought the worst of the pandemic was over. Now, the country is suffering from the worst Covid outbreak in the world. How did it reach this crisis point? Listen to today’s episode of The Daily.  https://t.co/Mt22RxYnUr",0,CEO of https://mysteriousofscience.com/ Urban planner and work on road construction 🦺,False,3881,1,[]
1387491726772801538,kaylalildunlea,2021-04-28 19:39:40,"Johnson needs to learn if you can’t afford the wallpaper then you shouldn’t buy the fucking wallpaper, no matter how much your snob of a girlfriend sulks. #C4News",0,,False,493,1,[]
1387491726894452739,bellaciaubella,2021-04-28 19:39:40,"Sputnik V is a heterologous Ad-vectored vaccine: the prime dose is an Ad26-vectored vaccine (like J&amp;J), followed by a booster that uses Ad5. This was apparently found in testing the Ad5 booster but I can’t emphasize how sloppy this is.",0,#EsquerdistasSeguemEsquerdistas,False,2017,1,[]
1387491727154454528,oioffe,2021-04-28 19:39:40,"If you are pregnant I am begging you to get the covid vaccine. The only young, healthy women in our ICU have all been pregnant. Every single one. They crash harder and faster and with worse outcomes than any other patient group I've seen. Please get the vaccine.",0,"Doctor, mother, professor, cat lady. Opinions my own, retweets are not endorsements",False,395,1,[]
1387491727007649793,Lights2TheWorld,2021-04-28 19:39:40,"@CindyArsenault6 @Hayysuee25 @coloradopreps Right. Now that the @CDPHE has given control of covid mitigation over to the local health authorities, stupidity can be addressed by the rural districts directly to the LHA's. That should help.
@CHSAA has was at the mercy of the @CDPHE until April 16.",0,Christian education fan. American. Tweets mocking the Bears are my own. Fighting groupthink since 3/16/2020. Masks are “lacking intelligence or reason.”,False,2016,0,[]
1387491727246696449,DorodiSharma,2021-04-28 19:39:40,"Reply from. @SerumInstIndia 
Asking Private Hospitals to wait 6 months to get Vaccines for 18+
@MoHFW_INDIA @CMODelhi @PMOIndia @LtGovDelhi @drharshvardhan
The New #Vaccine Policy from May 1 is a Failure even before it started.
Is this how we'll tackle the second wave of #Covid? https://t.co/qbEO6S6Ps1",0,"Yes, my tweets are my own. RTs may or may not be endorsements. Allergic to bigotry & uninformed opinions.",False,1699,1,[]
1387491727246831616,every_math,2021-04-28 19:39:40,"BREAKING: The Ontario government has announced workers will be able to access three paid sick days as part of a new provincial program.

https://t.co/YwVvSek2r7",0,,False,44,1,[]
1387491727435468804,QLD4001,2021-04-28 19:39:40,"Japan's looming virus crisis: 1.5pc of people vaccinated, a fourth wave, and 85 days until the Games https://t.co/4YaaiD53Po",0,To tweet or not to tweet :),False,23,1,[]
1387491727884365828,zahid_umamah,2021-04-28 19:39:40,"BJP Prez JP Nadda claims India produces 5 lakh ventilators per day but industry data shows we had 8 manufacturers who supplied 3,360 ventilators annually before the pandemic. Once Covid struck us, 9 more players joined, raising India’s manufacturing capacity to 396,260 annually.",0,Give the world the best you have the best will come back to U,False,364,1,[]
1387491727796285442,redcelt2,2021-04-28 19:39:40,"Many of us are extremely anxious about loved ones in India, terrified after seeing apocalyptic scenes of people dying on the streets for want of oxygen.

India is registering highest ever Covid cases globally, so we must take the lead and help Indian people in their hour of need. https://t.co/ybagKTwIZw",0,"Independence is normal. 🏴󠁧󠁢󠁳󠁣󠁴󠁿Both Votes Yes🏴󠁧󠁢󠁳󠁣󠁴󠁿 Indyref 🏴󠁧󠁢󠁳󠁣󠁴󠁿 🇪🇺rejoin EU🇪🇺 Covid19 Anosmia 😥👃, Sci🔬 💙NHS💙+/-Carnivore🥩",False,2621,1,[]
1387491727859240960,themajorityscot,2021-04-28 19:39:40,Literally standing in a glass house.,0,"A new voice for Scotland's anti-Nationalist majority. Promoted by Mark Devlin on behalf of Majority Media Ltd. 272 Bath Street, Glasgow, G2 4JR",False,14866,1,[]
1387491727964053512,wateenlegend,2021-04-28 19:39:40,"NIH to study allergic reactions to Pfizer, Moderna vaccines

⬇️⬇️⬇️
https://t.co/sa6DyRR9GV",0,Na de oorlog zat ook iedereen in het Verzet.,False,517,1,[]
1387491728030978049,AlwayzTrumper,2021-04-28 19:39:40,Love living here!,0,FIRST THEY CAME FOR OUR GUNS—THEN THEY CAME FOR OUR NAIL GUNS. AND THEN NOTHING WAS LEFT TO NAIL.  MISSPELLINGS INTENDED TO AVOID A.I. CENSORSHIP (a little).,False,822,1,[]
1387491728131645441,inkmycode,2021-04-28 19:39:40,"People's money was given to vaccine companies to develop Covid vaccines. 

Now, GOI will make same people pay the highest price in the world for these vaccines.

Once again, the failed ‘system’ fails our citizens for Modi-mitrs’ profit. https://t.co/3TELXqmZwK",0,Reading | Learning | Like who voices for peace and humanity |Against authoritarianism|Everyone is Equal | RT not necessarily endorsements.,False,76,1,[]
1387491728446443521,TaoistRaccoon,2021-04-28 19:39:41,@amazonnews This you? https://t.co/6rJTbXlf36,0,Marxist-Leninist. Supporting the overthrow of the imperialist American state. Genocide Denier of the Holodomor and Uyghur Genocide. They/them pronouns.,False,188,0,[]
1387491728882503680,19ToZero,2021-04-28 19:39:41,"This is amazing work, @Siksika_Nation! #ThisisOurShotCA #SiksikaCares #SiksikaStrong",0,A multidisciplinary coalition promoting safe COVID-19 behaviour + vaccination. Follow our campaigns: @COVIDisaBear @StrongerApart_ | Co-Lead @ThisisOurShotCA,False,473,0,"['ThisisOurShotCA', 'SiksikaCares', 'SiksikaStrong']"
1387491729150984193,shehzadyounis,2021-04-28 19:39:41,"While the Palestinians are struggling against the coronavirus wave and are unable to vaccinate a reasonable number of people, Israel is widely vaccinated and holding surplus doses.
 https://t.co/QuAS68jPxx",0,CEO. HALKAR AI Economy. Ahead of the S-Curve. Imagination makes us Infinite. Article Tweets not Opinion always,False,456,0,[]
1387491729754951687,MeghaneAlaina,2021-04-28 19:39:41,"If this is Sam Johnson in Nashville, Tennessee, the CEO of @VisuWell, healthcare-tech-growth strategist, married to Jill Johnson where they may reside in Franklin, Tennessee, it seems like he’s dying to be online famous. 🤷‍♀️🏳️‍🌈🤷‍♀️",0,depressed,False,2,1,[]
1387491729734053890,dpjermy,2021-04-28 19:39:41,He does the team room after most PMQs these days. Was in there last week.,0,"UK USA🏴󠁧󠁢󠁥󠁮󠁧 Father Husband  from  farming family  
 Dyslexic, monarchist,  Thatcherite  conservative   libertarian  Tory  Unionist,",False,177,1,[]
1387491729809362945,chef_shar,2021-04-28 19:39:41,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,,False,347,1,[]
1387491729973071874,UncleBobW,2021-04-28 19:39:41,"Of course if Cummings or someone else do have a recording of Boris Johnson saying ""Let the bodies pile high in their thousands"" they wouldn't reveal it until after he had lied to Parliament by denying it. #PMQs #BorisOut",0,"Music, Guitar, Video, Martial Arts, Computer. Hate what we are doing to our planet. Hate what this Tory regime is doing to our country. TUSC is the new Labour",False,947,1,[]
1387491730153476096,Dickturpin02,2021-04-28 19:39:41,"Johnson and Gove should not underestimate the scale of opposition they will face if we still don't have all our freedoms back by June 21st.

People signed up to the roadmap on that promise. Anything less will be seen as a betrayal and rightly so.",0,"Proud English, Chelsea in my blood. Question everything. A grown man, so don't need telling how to behave thank you. Lockdowns must stop #KTBFFH #CHELSEA",False,1223,1,[]
1387491730161872897,MIRZA_LDN,2021-04-28 19:39:41,"Excellent Q from @bbclaurak ""If a serving govt minister is found to have broken the rules on party funding or even law should they resign?""
@MattHancock says 'this is a coronavirus press conference'.
No it isn't. It's a press conference. Media decide the Qs, not the govt.",0,"Dedicate this to the underground

@daytimers_uk",False,54,1,[]
1387491730107232260,de3CODE,2021-04-28 19:39:41,"JUST IN - Vaccine passports are officially outlawed in Florida now, the bill passed 76-40.",0,"₿itcoin stuff. Account dedicated to growth, profits and truth. Sailing ⛵️ uncharted 📊digital oceans 🌊 with the rest you. Freedom and Sovereignty",False,207,1,[]
1387491730153431040,AuroraM28657497,2021-04-28 19:39:41,"The President’s address tonight to the joint session of Congress will be historic. 

First, it marks the beginning of America’s re-emergence from the coronavirus pandemic.",0,,False,40,1,[]
1387491730254012421,yadavdk85,2021-04-28 19:39:41,"Friends, 

Most COVID-19 infected people don’t need hospitalisation.

However, due to lack of medical advice they panic &amp; occupy hospital beds, thereby denying the really deserving from hospital care.

We need to solve this.

Please share #BJYMDoctorHelpline with all and help all https://t.co/zakBz8pcy5",0,nothing interesting,False,57,1,[]
1387491730333839363,rhondoliv,2021-04-28 19:39:41,"Caroline Lucas: ""It is impossible for the government to be held to account when the prime minister systematically lies at the dispatch box with impunity."" 
https://t.co/7Nm76XAbuk",0,"Former biomedical publisher, now interested in end of life care in Barnet. Views my own.",False,381,1,[]
1387491730325315585,lena_garmo,2021-04-28 19:39:41,"I spoke with @johnlegend about his “This Is Our Shot” campaign with @Walgreens to encourage COVID-19 vaccinations: ""If we get immunized as a community, as a nation, we can all start getting back together and enjoying each other again,"" Legend says https://t.co/O9zrmaBPh1",0,#sussexsquad,False,116,1,[]
1387491730216259587,ashwanibabbar,2021-04-28 19:39:41,"@swatiagrwlsingh @paveela @CMOfficeUP @dr_maheshsharma @PankajSinghBJP @dmgbnagar @CeoNoida @CP_Noida @dmnoidacircle @dm_ghaziabad Yatharth Hospital in Noida just opened a new floor with approx 70 beds for Covid patients. 0120240000 9582833333 9582933333

They are saying it is filling very fast, you can bring patient on first come first serve basis.
Anyone needs beds in noida may check with them.",0,"Subject Matter Expert working with IBM India
👁️🐝Ⓜ️
#Mainframe
🦂",False,288,0,[]
1387491730354622466,YMI_SOBER,2021-04-28 19:39:41,In which CNN disguises as “news” its obvious effort to direct an army of hysterical Covid doomers to bully Spotify’s CEO into deplatforming a podcast host that happens to be more popular (and credible) than its entire prime-time lineup combined. #defundthethoughtpolice https://t.co/OpaUbrt0SY,0,ㄣ my parents are mail carriers I was born to push the envelope ㄣ Leader of halluciNATION,False,420,1,[]
1387491730413346822,torribaby666,2021-04-28 19:39:41,@cosmickroots @SethMurphyBBD @DraftOrtiz @jonnyusa1 😂 How hilarious 😂 years later coach Ortiz and Seth Murphy are two COVID - vaccine freaks! it’s not the virus killing you two pendejos it’s what your cleaning your house with 🤡🤡🤡,0,Kirby fan account,False,167,0,[]
1387491730363019268,DaisyTracy,2021-04-28 19:39:41,BC government and PHO: you suck when people are literally camping out overnight when they hear of pop-up vaccine clinics.  It’s the Vaccine Hunger Games. It’s bs and embarrassing.,0,"Teacher, loud-mouth, traveller, learner, reader, news-junkie, Diet Coke lover, Canucks fan.",False,538,0,[]
1387491730581250051,helencg1,2021-04-28 19:39:41,"@paulwaugh @bbclaurak @MattHancock If it's a Corona virus press conference then how come Johnson used his one for a party political broadcast. Utter hypocrites!
#TorySleaze 
#ToryCorruption 
#MajorSleaze",0,Horse and dog lover. RABID Rejoiner. Will not get over it!,False,1545,0,[]
1387491730841350146,nigelgoodman6,2021-04-28 19:39:41,"Jesus, Mary and Joseph and the wee donkey  ........ why isn't the bloody Speaker making Johnson answer the fucking QUESTION !!!!

#PMQs",0,,False,151,1,[]
1387491730765799426,sammyjbray,2021-04-28 19:39:41,"@leomartin01 @AlexCha57577338 @patricklodge @BorisJohnson That's the excess deaths on a normal year, not the exact Covid deaths.",0,"Married with 6 children.  Yes, I do have a TV .",False,48,0,[]
1387491730757353475,pavan74448761,2021-04-28 19:39:41,"SOS DELHI. PLASMA NEEDED. PATIENT IN ICU. 

Has already lost his wife due to Covid. Please help him live. Please share max and call on 9433053386 if there's any lead. RT Max. https://t.co/AakBO75Lln",0,ॐ,False,19,1,[]
1387491730937815044,memoonashahid,2021-04-28 19:39:41,"I was on an Indian TV show &amp; one of the panelists suggested that “Pakistan lobbies” may have been a reason for the delayed US response to India’s COVID crisis.
I responded that this would be rather curious, given that Pakistan itself offered to help India well before the US did.",0,"Leading PTIO Punjab Twitter @PTIPunjabPK, @KamyabJawanPK and @PMCOVIDForce social media, By Profession Lecturer in Accounting & Business",False,3772,1,[]
1387491731352952832,Abhishe63924719,2021-04-28 19:39:41,"Health officials in Arunachal Pradesh’s Lower Dibang Valley have ordered a re-test on 11 people who found themselves on the #COVID-19-positive list despite testing negative, local dailies in the State reported.
https://t.co/9xAdniPFi2",0,I love to have the fun so I don’t obey all the rules..... 🤬🤬,False,69,1,[]
1387491731583733761,RAB04372661,2021-04-28 19:39:41,@theBastard1955 @michael_saylor @Frank_Giustra I Thought that was Boris Johnson :),0,Thinker,False,10,0,[]
1387491731634106371,mhughes192_mark,2021-04-28 19:39:41,She’s standing in a glasshouse.,0,Only here because they said there was free beer.,False,958,1,[]
1387491731835219968,ForidulLaskar,2021-04-28 19:39:41,"Wipro Chairman Azim Premji Donated Rs 22 Crore Per Day to Tackle Covid Pandemic. Immense respect for Premji and his foundation. Truly Inspiring. 

https://t.co/s2G7LpAkfc",0,In the name of Allah (S O):::Everything is possible:::,False,11,1,[]
1387491732007309313,lockdown_no,2021-04-28 19:39:41,As I’ve said many times before: this only ends when we realise it’s not meant to end. https://t.co/g8tcmQLr4T,0,,False,98,1,[]
1387491732116365322,Melissa0x0,2021-04-28 19:39:41,Enjoy your burgers and your vaccine ... 🔆,0,Light always outshines darkness. Live in light. 💫,False,0,0,[]
1387491732028264455,MDMasters3,2021-04-28 19:39:41,"Gov. Whitmer’s Approval Rating Drops 17% In Just 8 Months, Data Shows https://t.co/0DuyohgqIf",0,"#ShallNotBeInfringed

#SAVEFERRIS",False,107,1,[]
1387491732573589507,SeunEsq,2021-04-28 19:39:42,"While the Palestinians are struggling against the coronavirus wave and are unable to vaccinate a reasonable number of people, Israel is widely vaccinated and holding surplus doses, Ronny Linder writes https://t.co/QXzYZVF49q",0,"Investment Analyst looking for roles in Vancouver. Formerly @PlanetCapital @alphamorgancap. Interests: Finance, Geopolitics, Economics, Startups.",False,6969,1,[]
1387491732678344706,MackerelMc,2021-04-28 19:39:42,"HERD IMMUNITY THEORY AT THE WHO.  It appears that in a span of 6.5 months and one coronavirus, the WHO has significantly altered 70 years of accepted science on Herd Immunity. https://t.co/l6J8wUpZge https://t.co/YtIqlAR5Gi",0,I follow all cats,False,4,1,[]
1387491732850413568,FurryDuffer,2021-04-28 19:39:42,Boris Johnson’s vow to ‘fix’ Brexit crisis forcing musicians to scrap tours condemned as ‘sham’ https://t.co/aZE3BZJqGz @CarryonTouring_,0,,False,348,1,[]
1387491733022380032,ranabasit15,2021-04-28 19:39:42,"Almost 400k new coronavirus cases and 300 deaths shy of 4k deaths a day (reported figures only)

India is truly doomed.",0,....in search of perfect me. Here to scroll & read tweets only.,False,1832,1,[]
1387491733227835392,Kkzahu,2021-04-28 19:39:42,"""Prosecutors have said all 14 suspects targeted Whitmer in retribution for public health orders she imposed placing restrictions on a wide range of social and business activity to reduce the spread of the coronavirus.""

Maybe they could be charged with stupidity too.",0,The best and most lasting National Security is an educated public.,False,688,1,[]
1387491733177475072,realrahultyagi,2021-04-28 19:39:42,@KanganaTeam When you have side effects that means Vaccine is working ! Even for kids any vaccine Doc always prescribes to take medication and SOS precautions. When your belief make you a blind don’t be Gandhari ..,0,,False,8,0,[]
